household_key,AGE_DESC,INCOME_DESC,MARITAL_STATUS_CODE,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821815,860776,859191,6534178,911878,5584847,5569471,5569230,866211,12646541
891,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,834484,866227,860776,861445,945652,1013321,1003188,7440665,8090956
892,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,866227,914190,995242,1110292,878637,926905,1092835,1131165,995188
893,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,872137,860548,976998,5591038,6534178,903674,908181,9296965,843111,929668
894,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,834484,860776,1082185,924610,968215,883912,825541,932179,911878
895,45-54,150-174K,U,Unknown,Single Male,1,None/Unknown,6534178,6534166,6533889,1082185,938700,7024847,1008596,866211,822936,14050366
896,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821815,829323,841905,840361,866227,860776,883039,847982,879988,6534178
897,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,1044507,866227,1095275,928263,5569374,926307,1053300,1038443,1013321
898,55-64,125-149K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,840361,866227,859191,6533889,6534178,6534166,1127831,1051878,1026118
899,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,859335,1023868,1094811,1069620,9802527,1086644,1029287,1050229,877358,844179
900,35-44,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,827671,834484,868205,866227,889912,914190,900586,907014,867188,6534166
901,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,834484,840361,865178,904360,6534178,937566,952594,1020729,1076744
902,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,957951,995478,6039662,985420,1018339,5995423,1095329,6961764,821867,823721
903,35-44,35-49K,U,Unknown,Single Male,1,None/Unknown,820165,823721,834484,840361,1082185,1024306,986947,1005274,880427,1138443
904,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534166,6534178,842698,891505,1106523,1029619,894511,1082185,951590,913210
905,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,6533889,6534178,1066235,1024136,1064408,853489,939562,973890,1130452
906,55-64,Under 15K,A,Homeowner,Single Female,2,None/Unknown,834484,858450,856772,6533889,1072261,1127758,6534178,873887,1023830,1058997
907,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834484,847982,907014,8090539,1071939,986912,981760,1082185,925449
908,45-54,100-124K,A,Probable Owner,2 Adults Kids,3,1,840361,845307,848761,6534178,915349,1057260,975508,6463658,955887,1087184
909,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,834484,845078,845896,866227,913270,907014,904360,872137
910,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,6534178,969231,7409664,940947,949620,7409670,5582712,900937,904360
911,25-34,125-149K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,860776,865178,904360,6534178,1003600,927191,8011285,7466806
912,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,6534178,968215,12188122,911878,847982,866227,914190,904360,6904419
913,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,861272,865456,867188,6534178,1134810,1029624,5569230,995965,994223
914,45-54,15-24K,B,Homeowner,2 Adults No Kids,2,None/Unknown,823721,834631,1073150,1005186,7467039,1059473,1107553,1110843,1022872,874944
915,45-54,15-24K,U,Unknown,Single Female,1,None/Unknown,1036753,853354,880150,1057260,1043006,1028296,1132770,954642,5568228,910439
916,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,480014,1404121,824193,901557,1054945,908489,6391178,12324841
917,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,1082185,859237,1028166,1010440,843464,916312,1119546,8249237,9655528
918,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,857006,6534178,1133018,1054383,1056609,903230,835578,1065593,845193
919,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1128647,953278,991379,1065593,1032950,1111839,882441,917277,5995180
920,45-54,35-49K,A,Homeowner,2 Adults Kids,5+,3+,821867,840361,849264,866227,860776,6534178,1061220,999971,1133018,1106523
921,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1007195,1029743,866540,1082185,839094,9575582,1004390,15630096,969419,848708
922,45-54,35-49K,U,Unknown,Unknown,1,None/Unknown,834484,841905,830503,840361,885356,6534178,908846,1058997,1082185,1125530
923,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,864741,866227,6534178,1080414,1014948,1029743,981760,883819,995242
924,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,844818,845078,1029743,6391541,995242,6773238,8090537,937791,821562
925,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,1082185,853846,862349,838010,876548,1012112,1089564,861272,819573
926,35-44,Under 15K,U,Homeowner,2 Adults No Kids,2,None/Unknown,834484,865178,849264,904360,890882,6534166,6034964,839656,397896,6534178
927,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,880007,866227,1040371,961554,1007195,1082185,13007389,1127831,1058997
928,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,866227,6534178,908531,1003421,1082185,831815,1077490,923746,829852
929,45-54,25-34K,B,Renter,1 Adult Kids,2,1,823990,840361,834484,845307,847982,6534178,5591038,1092026,981716,901543
930,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,917033,1016800,1136958,850102,1050741,1120362,835098,1125724,962390
931,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,834484,914190,6534178,1062966,968057,883963,951590,7462562,7166861
932,19-24,15-24K,U,Unknown,2 Adults No Kids,2,None/Unknown,820165,834484,823990,830156,845078,860776,866227,847982,908213,904360
933,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534178,1053763,1098066,5569327,1044078,1029624,8090537,1071333,1050131
934,45-54,Under 15K,U,Unknown,Single Female,1,None/Unknown,820165,821867,823990,840361,835618,830304,834484,865178,857390,860776
935,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,883616,6534178,1082185,922561,1056746,986912,1139830,1132771,860776
936,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827671,830503,867607,1076056,6534178,1005186,12263108,833715,5573314,1082185
937,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534178,961554,5586642,1058997,5588238,5587043,1126899,5585636
938,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1022003,940947,999581,1040183,1006197,5995177,960421,1053763,822407
939,45-54,75-99K,U,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,840361,866227,857006,6534178,1107289,6464086,916767,1128900
940,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860720,859191,845193,5591038,1074040,1051715,882441,869895,1019637,976998
941,19-24,200-249K,A,Unknown,2 Adults No Kids,2,None/Unknown,6534178,1095275,1126252,1005186,893739,885463,938849,861272,901062,1016709
942,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,861272,860776,5703832,6534178,927191,1015539,1014388,995242,906502,1017041
943,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,840361,844818,866227,6534166,6533889,397896,6534178,9245462,5592931
944,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,866227,6534178,862139,997309,1101010,910032,1132771,1127831
945,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,844818,904360,6534178,1082185,995242,835098,946839,1043751,981760
946,19-24,Under 15K,U,Unknown,Single Female,1,None/Unknown,820165,1133018,900072,1050851,1043590,1068719,833723,1106523,862139,1005186
947,65+,35-49K,B,Homeowner,Single Male,1,None/Unknown,866227,6534178,1101010,1101771,901747,1014915,1134296,842676,10285149,831808
948,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,844165,945901,903674,857849,1101173,1082185,1004906,954006,960318,1002654
949,25-34,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,826695,845078,861272,847982,860776,6534178,850841,968932,9420336,873527
950,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834484,866227,6534178,951590,1021133,981760,1044078,1112754,9836903
951,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,6534178,969071,1029743,977481,5133287,898492,821025,1050851,270361
952,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,866227,6534178,919644,5586658,5584100,901543,1127624,1001680,879152
953,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,865178,6534178,6979427,1132763,877310,5569135,1082185,871252,977499
954,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5978585,1489189,1509456,1559515,1723139,1498299,1524054,1620533,1553365,1526340
955,19-24,Under 15K,U,Unknown,Single Female,1,None/Unknown,820165,849250,855488,854496,6534178,1044805,1036432,1105623,989075,995876
956,45-54,50-74K,U,Homeowner,2 Adults No Kids,2,None/Unknown,845896,866227,860776,6534166,849843,847270,895166,911878,986912,1075707
957,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,841266,840361,866227,907014,860776,6534166,885309,1032703,848355
958,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8160319,9880436,1036501,926646,1053282,6773238,1053763,12696183,12731447,15717067
959,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1029272,933904,968215,1082485,918150,1106523,1051093,888178,977344
960,35-44,125-149K,A,Homeowner,2 Adults Kids,5+,3+,834484,835618,840361,6534178,833556,6979437,886395,847693,1070820,1126899
961,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,841266,15927049,1090909,986912,1138537,1085604,903233,1070820,1088234,1128443
962,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,1011645,1060567,995242,922318,8014645,900072,1070702,7168619,1039549
963,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,860776,6534178,824915,868075,951102,925626,995785,1073596,951526
964,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,865178,868401,860776,6534178,917654,1106523,879755,962229,1050131
965,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,856772,882441,1044078,6904613,871756,883404,925626,844179,962118
966,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,922535,914190,1095915,1030995,1042438,1074754,994924,1119593,1017369,864143
967,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9487342,5586642,821735,822785,842698,5583547,1045109,962283,1110572,884897
968,35-44,35-49K,B,Renter,1 Adult Kids,2,1,821867,834484,823990,840361,844818,845307,856772,851515,859191,892004
969,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,986760,1029743,1082185,872642,1046551,1046144,5578494,989249,1086119,873874
970,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,863506,934369,1063577,1122568,10285144,855422,10285243,16058791,1021416
971,25-34,35-49K,A,Homeowner,2 Adults Kids,3,1,865178,907014,6534178,895540,7410342,1075368,1059763,906844,6602199,919535
972,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,5703832,6534178,6632283,1791508,1915708,9529311,1864101,1925222,1880487
973,35-44,50-74K,A,Homeowner,2 Adults Kids,4,2,820165,845307,879280,12696089,13417954,921406,6534166,6534178,1011312,1087713
974,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,859191,6534178,1101173,927191,1070015,1082185,1100728,938566,908846,1003421
975,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,845307,6533889,873627,5569471,939578,976065,5569327,1027835,910151
976,25-34,200-249K,A,Homeowner,2 Adults Kids,5+,3+,820165,834484,840361,835618,845307,860776,914190,6534178,10356231,976300
977,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,868401,860776,862349,9245413,893501,947068,945779,1083254,1022003,1120266
978,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,1070820,1082185,13987010,1106523,999104,1127831,951590,948225
979,35-44,35-49K,B,Homeowner,1 Adult Kids,2,1,820165,845307,860776,904360,859191,6534166,6534178,6533889,1007195,1029743
980,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,822407,1045220,916122,884897,1047968,1136755,7440663,838794,860776
981,45-54,25-34K,A,Homeowner,Single Female,2,None/Unknown,852014,1097909,1013321,938700,5582712,1007210,1092937,1082185,995242,901460
982,45-54,35-49K,U,Unknown,2 Adults Kids,4,2,820165,823990,840361,834484,845307,865178,904360,924611,859676,1038663
983,45-54,35-49K,A,Homeowner,2 Adults Kids,3,1,820165,821867,834484,845307,840361,865456,867188,860776,995242,1029743
984,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,866227,995242,1082185,945273,870780,898448,1133018,886991,987562
985,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,397896,908846,862488,907647,995785,995242,1082185,1029743
986,25-34,35-49K,U,Unknown,Single Male,1,None/Unknown,847982,856772,833715,849843,883404,908531,903674,1029743,988520,1036431
987,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,849264,856772,1007195,1003421,1034176,946995,849202,824005,905913,1022981
988,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,833715,1132763,979746,988116,949875,1070820,876314,981760,908531
989,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,838738,865178,847982,6534178,824555,995242,1031864,909894,1089766,879755
990,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,907631,899470,1070782,969568,911812,1068517,925626,1883108,1816456
991,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534166,9553193,9553176,9553336,904236,847270,932179,9552910,885290,5567926
992,45-54,35-49K,A,Homeowner,2 Adults Kids,3,1,6534178,909714,1005186,5995597,5567319,6533765,13155140,827939,1135169,7430119
993,55-64,50-74K,A,Homeowner,1 Adult Kids,5+,3+,821867,840361,834484,860776,914190,6534178,995242,1055863,13007520,8090539
994,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,849264,5586658,976998,1029624,958137,844179,9420312,948239,7168383,5578643
995,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1092937,908213,1086001,1029743,848356,986021,10254584,997506,975649,917654
996,55-64,25-34K,A,Homeowner,2 Adults No Kids,2,None/Unknown,823990,840361,904360,6534178,883404,896938,1133018,1009187,953539,1008737
997,45-54,75-99K,U,Homeowner,Single Male,1,None/Unknown,840361,860776,50526,6534178,36406,28897,41332,51716,42346,44433
998,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,830156,856772,865178,867188,6534178,6533889,1082185,947267
999,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,857540,1029743,1091922,1012873,8090532,944139,849843,858302,862276
1000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,861272,6534178,1082185,854852,892004,1139418,1133629,901747,1076065,1112560
1001,45-54,50-74K,U,Homeowner,Unknown,1,None/Unknown,820165,840361,841266,866227,843347,997987,1104475,9488000,962522,9297179
1002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,837569,840361,860776,1042697,1082185,928589,1123556,919406
1003,35-44,25-34K,U,Unknown,Single Female,1,None/Unknown,823990,904360,908531,910032,1070820,5590695,1044078,1133018,947858,5981074
1004,25-34,15-24K,U,Unknown,Single Male,1,None/Unknown,826695,860776,866227,904360,858450,6534178,995242,859154,899019,995628
1005,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,823990,840361,861272,847982,1013321,1031492,883404,1039589,1101449
1006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,10150013,13008473,1112825,5569471,1051516,5568489,13007772,1116821,5569845
1007,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1404121,1029743,987480,995242,885863,890513,908531,883404,937725,874736
1008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,5747420,1098066,849843,995785,1110572,1096036,883404,910473
1009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,976065,1056651,989101,825541,1137284,1069415,1033615,864143,939578
1010,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,861272,865178,6534178,10284966,9527323,1036093,1082185,953539,918410,1113460
1011,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,829563,834484,6534178,1029605,985999,951412,1083070,951176,942459
1012,35-44,35-49K,A,Unknown,Unknown,5+,3+,858450,6534178,862349,923746,849843,8181477,986912,919644,961846,1116578
1013,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,6534178,872702,996574,1063364,968057,1062966,1062453,844179,951590
1014,45-54,15-24K,A,Unknown,2 Adults Kids,4,2,820165,834484,831728,831509,840361,860776,854496,866227,6534178,1082185
1015,45-54,50-74K,U,Homeowner,Unknown,1,None/Unknown,840361,838738,857503,6534178,5585735,1013321,1037332,1082185,947412,1125943
1016,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830503,6534178,1017061,1110111,839849,1126899,897954,6602729,13008196,951412
1017,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,830503,840361,845078,865178,856772,8090537,7168032,1010119,10204488
1018,45-54,35-49K,A,Homeowner,2 Adults Kids,5+,3+,834484,882138,860106,6534178,6534166,1036501,1092026,951590,862732,1070820
1019,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,849843,819840,863447,1106523,996425,1028816,7440665,860776
1020,45-54,25-34K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,823721,830156,860776,847982,914190,904360,6534178,994223,855468
1021,35-44,50-74K,A,Homeowner,2 Adults Kids,5+,3+,840361,866227,10344971,849843,1065593,1010123,819330,1070820,893629,10344585
1022,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1096667,986912,948254,945909,991948,919948,7167249,899682,872729,905582
1023,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,829563,872137,920200,12696099,6534166,6533889,6534178,9420145,931726,957736
1024,25-34,Under 15K,A,Homeowner,2 Adults Kids,4,2,827656,834484,838738,845078,847982,1038217,6534178,999779,844179,1106523
1025,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,845078,847982,1106523,1015247,1128240,5569230,862488,1128464
1026,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1106523,1082185,8090521,883404,882441,848356,8205218,950557,992622,870018
1027,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830503,904360,1026287,1059075,1083070,981760,1132771,858322,1081479,862799
1028,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1009482,852317,847982,866227,1082185,919644,1126045,937791,919999,1133018
1029,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,840361,829323,868006,847982,865501,6534178,6391213,837107
1030,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,860776,9487769,987218,1003600,1070820,935284,1077143,931124,914190
1031,35-44,75-99K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,827656,837569,840361,865178,866227,909497,865501,856942,865900
1032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,397896,97125,412587,256508,84370,43020,13411676,97206,35506,95757
